,v_5057,v_5060,v_5072,v_5069,v_5041,v_5070,v_5058,v_5043,v_5078,v_5076,v_5055,v_5053,v_958,v_5042,v_5044,v_959,v_5056,v_4395,v_4385,v_4386,v_4396,v_5054,['AGBin: Gecombineerde Verpleeginrichtingen'],v_993,v_4397,v_4398,['AGBin: Koepels en Beheerstichtingen WLZ'],v_5135,v_5085,['SBI: 87'],v_5081,['AGBin: Ziekenhuizen'],v_994,v_5076 NULL,v_5078 NULL,v_958 NULL,v_5077 NULL,v_5196 NULL,v_5194 NULL,['AGBP: Fysiotherapeuten'],v_959 NULL,['BIGP: Fysiotherapeuten'],['KWAL_P: Fysiotherapie'],v_5192 NULL,v_993 NULL,v_5193 NULL,v_994 NULL,v_5195 NULL,['AGBP: Verpleegkundigen']
2001,10.0,9.0,9.0,10.0,3.0,6.0,6.0,1.0,0.0,0.0,1.0,3.0,0.0,2.39,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.39,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,80.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2002,4.0,2.0,3.0,6.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2003,17.0,16.0,18.0,19.0,7.0,11.28,10.61,5.0,100.0,28.75,5.0,7.0,917362.0,3.67,3.89,790165.0,3.89,767375.0,578252.0,487536.0,620106.0,3.67,0.0,35782.0,149987.0,170059.0,0.0,2.0,28.8,0.0,0.0,0.0,-146060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,10.0,10.0,10.0,10.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2005,2.0,1.5,6.5,8.0,3.0,3.8,1.0,2.0,0.0,0.0,4.0,7.0,0.0,1.3,0.6,0.0,1.4,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2006,8.0,5.5,5.5,8.0,5.0,8.0,8.0,0.0,100.0,100.0,0.0,5.0,59319.0,5.0,0.0,386483.0,0.0,59319.0,45249.0,315111.0,386483.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007,44.0,45.5,45.5,44.0,11.0,21.4,21.4,14.0,100.0,73.0,14.0,11.0,1351382.0,0.0,8.1,0.0,8.1,1342154.0,1055034.0,0.0,0.0,0.0,0.0,141137.0,9228.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,25546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,34.0,23.0,24.0,36.0,24.0,20.8,18.8,2.0,100.0,88.0,2.0,26.0,586686.0,13.8,1.64,268842.0,1.64,546663.0,456497.0,207505.0,242450.0,15.8,0.0,87176.0,40023.0,26392.0,0.0,11.0,0.01,0.0,32.83,0.0,110060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,0.0,0.0,22.5,45.0,0.0,36.0,0.0,0.0,0.0,0.0,5.0,50.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2010,6.0,4.0,4.0,6.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,3.0,65.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2012,33.0,31.0,32.5,35.0,9.0,23.05,22.17,5.0,100.0,81.2,5.0,10.0,1897004.0,3.56,2.15,1708500.0,2.15,1806886.0,1344756.0,1230047.0,1624823.0,3.78,0.0,25536.0,90118.0,83677.0,0.0,0.0,0.0,0.0,0.0,0.0,-22536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2014,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2015,5.0,4.5,4.5,5.0,3.0,5.0,5.0,2.0,0.0,0.0,2.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2016,12.0,6.0,6.5,13.0,13.0,10.81,10.14,1.0,0.0,0.0,1.0,14.0,0.0,11.14,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.81,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2017,8.0,9.0,9.0,8.0,2.0,6.5,6.5,4.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2018,191.0,188.5,206.0,211.0,20.0,161.1,141.3,15.0,100.0,92.9,17.0,27.0,83042.0,13.5,9.2,0.0,10.2,0.0,0.0,0.0,0.0,19.5,0.0,2455.0,83042.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2020,23.0,20.5,22.5,25.0,11.0,20.6,18.6,6.0,0.0,0.0,6.0,11.0,0.0,8.0,4.2,0.0,4.2,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2021,20.0,20.0,22.0,22.0,2.0,13.0,11.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2022,2.0,1.5,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2023,9.0,4.5,6.5,11.0,13.0,10.0,8.0,4.0,100.0,80.0,4.0,13.0,1917663.0,11.0,4.0,133489.0,4.0,0.0,0.0,0.0,0.0,11.0,0.0,15331.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2026,20.0,16.5,22.5,24.0,13.0,18.11,14.11,6.0,100.0,85.0,20.0,23.0,1123055.0,5.67,1.22,232696.0,15.22,935121.0,735195.0,199340.0,193746.0,15.67,0.0,-31834.0,187934.0,38950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2027,9.0,6.0,15.5,22.0,7.0,19.8,6.8,1.0,0.0,0.0,13.0,26.0,0.0,5.4,0.5,0.0,12.5,0.0,0.0,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2028,2.0,1.0,1.5,3.0,2.0,2.78,1.78,0.0,0.0,0.0,0.0,3.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0,66.67,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2029,10.0,10.0,10.0,10.0,0.0,2.68,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2030,0.0,0.0,6.0,12.0,0.0,12.0,0.0,0.0,100.0,50.0,3.0,15.0,31030.0,0.0,0.0,71449.0,3.0,18000.0,0.0,0.0,18000.0,15.0,0.0,0.0,13030.0,53449.0,0.0,0.0,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2038,23.0,19.5,19.5,23.0,11.0,17.0,17.0,4.0,0.0,0.0,4.0,11.0,0.0,7.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2039,3.0,1.5,2.5,5.0,3.0,1.89,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2040,10.0,8.5,8.5,10.0,4.0,6.34,6.34,1.0,0.0,0.0,1.0,4.0,0.0,2.53,0.56,0.0,0.56,0.0,0.0,0.0,0.0,2.53,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2044,35.0,27.0,28.0,36.0,24.0,24.0,23.5,8.0,100.0,92.0,11.0,27.0,1239334.0,16.0,5.5,1123949.0,7.5,1239334.0,970113.0,763531.0,979007.0,18.0,0.0,-53298.0,0.0,144942.0,0.0,0.0,5.0,0.0,0.0,0.0,195049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2046,5.0,4.0,4.5,6.0,3.0,2.6,2.5,1.0,0.0,0.0,1.0,4.0,0.0,2.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,3.0,86.7,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2047,14.0,7.0,8.0,16.0,16.0,11.75,11.42,2.0,0.0,0.0,2.0,18.0,0.0,12.2,0.78,0.0,0.78,0.0,0.0,0.0,0.0,12.53,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,51.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2048,56.0,37.5,37.5,56.0,41.0,42.71,42.71,4.0,100.0,89.28,4.0,41.0,1790683.0,30.85,2.43,522887.0,2.43,1790683.0,1077811.0,221332.0,522887.0,30.85,0.0,-233758.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,-325900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049,0.0,0.0,3.0,4.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2050,0.0,0.0,1.5,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2051,4.0,4.0,4.0,4.0,1.0,0.81,0.81,1.0,0.0,0.0,1.0,1.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2052,58.0,53.0,55.0,60.0,34.0,23.67,22.0,24.0,100.0,21.9,31.0,41.0,1046084.0,0.0,0.0,926212.0,0.1,1037570.0,797309.0,708812.0,909019.0,0.1,0.0,-8659.0,8514.0,17193.0,0.0,10.0,2.0,0.0,65.0,0.0,-34389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2054,3.0,3.0,13.5,15.0,2.0,4.0,2.0,2.0,0.0,0.0,5.0,8.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2055,17.0,15.5,17.0,19.0,7.0,15.5,14.9,4.0,100.0,83.9,4.0,8.0,1073248.0,5.3,3.2,853665.0,3.2,1026836.0,790998.0,637516.0,826932.0,5.6,0.0,-168893.0,46412.0,26733.0,0.0,0.0,0.0,0.0,0.0,0.0,72003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2056,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2058,1.0,1.0,1.0,1.0,1.0,0.7,0.7,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2059,20.0,21.0,21.0,20.0,4.0,14.5,14.5,6.0,100.0,93.0,6.0,4.0,705537.0,2.0,1.5,950467.0,1.5,705537.0,578310.0,732494.0,950467.0,2.0,0.0,-53014.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,644580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2060,19.0,15.5,17.5,21.0,8.0,10.2,9.0,1.0,100.0,86.0,1.0,8.0,369032.0,0.6,0.6,267031.0,0.6,369032.0,297024.0,228530.0,267031.0,0.6,0.0,-43226.0,0.0,0.0,0.0,1.0,5.0,0.0,60.0,0.0,61481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2062,15.0,15.0,17.5,17.0,2.0,9.9,9.0,2.0,100.0,85.0,4.0,3.0,442871.0,1.25,2.0,374832.0,2.4,395492.0,302180.0,231185.0,304560.0,2.0,0.0,327870.0,47379.0,70272.0,0.0,2.0,2.3,0.0,1.0,0.0,319478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2063,6.0,3.0,3.5,7.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2064,49.0,36.0,36.0,49.0,30.0,15.0,15.0,4.0,100.0,75.0,4.0,30.0,767008.0,9.0,1.0,114362.0,1.0,767008.0,607360.0,90319.0,114362.0,9.0,0.0,-114972.0,0.0,0.0,0.0,0.0,20.0,0.0,57.0,0.0,3194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2065,2.0,1.0,1.0,2.0,2.0,0.76,0.76,0.0,0.0,0.0,0.0,2.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2066,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2067,0.0,0.0,2.5,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
